ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
HCC.29,6.38987538840559,3.7859520980515,5.11537311094441,9.54233958004827,8.62895571263495
HCC.30,8.02183075908386,5.43504974362439,4.33743654503611,10.6421807720928,4.76023553748922
HCC.31,10.3058929384872,4.76023553748922,5.93530141243336,6.38987538840559,5.43504974362439
HCC.32,12.0630371590947,5.11537311094441,6.38987538840559,9.22911239136041,7.14792525945275
HCC.33,7.14792525945275,3.7859520980515,5.70871118482334,10.9580890057463,8.30895863275114
HCC.34,8.30895863275114,4.33743654503611,5.70871118482334,10.3058929384872,6.69968905996527
HCC.35,6.38987538840559,4.33743654503611,5.11537311094441,9.54233958004827,8.62895571263495
HCC.36,6.38987538840559,4.76023553748922,4.33743654503611,7.14792525945275,8.02183075908386
HCC.37,10.6421807720928,4.76023553748922,6.16374267778794,7.58129064081714,8.30895863275114
HCC.38,8.02183075908386,4.76023553748922,5.11537311094441,11.3079653801365,10.6421807720928
HCC.39,8.92164940124098,3.7859520980515,5.70871118482334,6.16374267778794,6.38987538840559
HCC.40,7.14792525945275,4.33743654503611,4.76023553748922,9.22911239136041,9.54233958004827
HCC.41,11.3079653801365,4.33743654503611,5.70871118482334,8.62895571263495,8.02183075908386
HCC.42,8.92164940124098,3.7859520980515,5.11537311094441,10.3058929384872,7.58129064081714
HCC.43,6.38987538840559,3.7859520980515,4.33743654503611,9.91019281520229,7.58129064081714
HCC.44,8.02183075908386,4.33743654503611,5.43504974362439,9.54233958004827,6.69968905996527
HCC.45,8.30895863275114,4.76023553748922,3.7859520980515,10.9580890057463,8.92164940124098
HCC.46,6.38987538840559,3.7859520980515,5.70871118482334,9.91019281520229,10.6421807720928
