ID,FCN3,CLEC4M,CLEC1B,PRC1,PBK
adjacent.non_tumor.79,12.8949039967568,9.92217763069574,12.079234977218,6.1683958883158,3.7859520980515
adjacent.non_tumor.80,11.6636924099538,9.55360452619699,11.3226855626846,6.1683958883158,3.7859520980515
adjacent.non_tumor.81,11.6636924099538,9.55360452619699,12.8949039967568,6.1683958883158,3.7859520980515
adjacent.non_tumor.82,11.3226855626846,10.3186521182141,10.6555980493414,6.1683958883158,3.7859520980515
adjacent.non_tumor.83,12.079234977218,8.63843321481614,11.3226855626846,6.7056954225396,4.76214215870142
adjacent.non_tumor.84,12.079234977218,9.55360452619699,12.8949039967568,6.39466679540517,4.33851577095976
adjacent.non_tumor.85,12.079234977218,9.55360452619699,12.8949039967568,6.39466679540517,4.33851577095976
adjacent.non_tumor.86,12.8949039967568,10.3186521182141,12.079234977218,5.93950757547521,3.7859520980515
adjacent.non_tumor.87,12.8949039967568,9.23976436845104,11.3226855626846,5.71247392276223,3.7859520980515
adjacent.non_tumor.88,12.079234977218,8.93169968950554,12.8949039967568,5.93950757547521,4.33851577095976
adjacent.non_tumor.89,11.6636924099538,8.93169968950554,11.3226855626846,6.1683958883158,3.7859520980515
adjacent.non_tumor.90,12.8949039967568,9.92217763069574,11.6636924099538,6.1683958883158,4.33851577095976
adjacent.non_tumor.91,11.6636924099538,8.03012014980995,11.3226855626846,6.7056954225396,4.76214215870142
adjacent.non_tumor.92,12.079234977218,9.23976436845104,11.3226855626846,6.7056954225396,5.11797471762326
adjacent.non_tumor.93,12.079234977218,9.92217763069574,11.6636924099538,5.71247392276223,4.33851577095976
adjacent.non_tumor.94,12.079234977218,9.55360452619699,12.8949039967568,6.7056954225396,3.7859520980515
adjacent.non_tumor.95,12.8949039967568,8.93169968950554,12.079234977218,6.1683958883158,4.33851577095976
adjacent.non_tumor.96,12.8949039967568,9.92217763069574,12.079234977218,6.7056954225396,5.93950757547521
adjacent.non_tumor.97,12.8949039967568,9.55360452619699,12.079234977218,6.7056954225396,5.11797471762326
adjacent.non_tumor.98,11.6636924099538,9.55360452619699,9.92217763069574,6.1683958883158,4.76214215870142
adjacent.non_tumor.99,12.8949039967568,8.03012014980995,10.9721244987163,5.93950757547521,4.76214215870142
adjacent.non_tumor.100,12.8949039967568,9.55360452619699,11.6636924099538,6.1683958883158,3.7859520980515
adjacent.non_tumor.101,12.8949039967568,9.92217763069574,12.079234977218,6.7056954225396,4.76214215870142
adjacent.non_tumor.102,12.8949039967568,9.23976436845104,11.3226855626846,6.1683958883158,3.7859520980515
adjacent.non_tumor.103,12.8949039967568,9.23976436845104,11.3226855626846,6.7056954225396,4.76214215870142
adjacent.non_tumor.104,12.8949039967568,9.23976436845104,11.6636924099538,6.1683958883158,3.7859520980515
adjacent.non_tumor.105,12.8949039967568,9.23976436845104,12.079234977218,6.1683958883158,5.11797471762326
adjacent.non_tumor.106,12.8949039967568,9.92217763069574,12.079234977218,7.15450446329111,4.76214215870142
adjacent.non_tumor.107,12.8949039967568,8.93169968950554,12.079234977218,6.1683958883158,4.76214215870142
adjacent.non_tumor.108,12.8949039967568,9.92217763069574,12.079234977218,7.15450446329111,4.76214215870142
